product_url,product_name,mrp,color,reference_number,description,product_image,product_category
https://www.zara.com/es/en/soft-hoodie-oversize-bomber-jacket-p03046100.html,OVERSIZED SOFT HOODED BOMBER JACKET,35.95 EUR,BROWN,3046/100/700,Loose-fitting bomber jacket with a hoodie and long sleeve with elasticated cuffs. Featuring front jetted pockets and a pleated hem. Zip-up front.,https://static.zara.net/assets/public/11e6/a134/b9d74b018e67/304dfa3d26a4/03046100700-e1/03046100700-e1.jpg?ts=1765294738547&w=4800,JACKETS
https://www.zara.com/es/en/soft-hoodie-oversize-bomber-jacket-p03046100.html,OVERSIZED SOFT HOODED BOMBER JACKET,35.95 EUR,BROWN,3046/100/700,Loose-fitting bomber jacket with a hoodie and long sleeve with elasticated cuffs. Featuring front jetted pockets and a pleated hem. Zip-up front.,https://static.zara.net/assets/public/11e6/a134/b9d74b018e67/304dfa3d26a4/03046100700-e1/03046100700-e1.jpg?ts=1765294738547&w=4800,JACKETS
https://www.zara.com/es/en/faux-fur-lapel-puffer-bomber-jacket-p06318100.html,QUILTED BOMBER JACKET WITH FAUX FUR LAPEL,49.95 EUR,BROWN,6318/100/700,Puffer jacket in a bomber style with a detachable faux fur lapel collar and long sleeves. Front welt pockets with interior fleece lining. Adjustable hem with side drawstrings. Front zip and snap-button fastening.,https://static.zara.net/assets/public/3209/83bd/d94842fda785/46f77ee761f9/06318100700-e1/06318100700-e1.jpg?ts=1766149188601&w=4800,JACKETS
https://www.zara.com/es/en/reversible-double-faced-jacket-p03046371.html,REVERSIBLE DOUBLE-FACED JACKET,69.95 EUR,BROWN,3046/371/700,Collared long sleeve jacket. Front pockets. Faux suede and faux shearling fabric detail. Front button fastening.,https://static.zara.net/assets/public/7698/bcfd/d7994cfcb24c/ab99940e1292/03046371700-e1/03046371700-e1.jpg?ts=1759221022178&w=4800,JACKETS
https://www.zara.com/es/en/short-faux-leather-jacket-p04749701.html,SHORT FAUX LEATHER JACKET,49.95 EUR,TAUPE GREY,4749/701/832,Short jacket with a high collar. Long sleeves with shoulder tabs. Flap pockets on the front. Front zip fastening and snap buttons concealed by a placket.,https://static.zara.net/assets/public/cee1/c4ce/8e8e46c6862a/74c2b33208f1/04749701832-a2/04749701832-a2.jpg?ts=1763565552896&w=1118,JACKETS
https://www.zara.com/es/en/double-faced-faux-leather-bomber-jacket-p08490760.html,DOUBLE-FACED FAUX LEATHER BOMBER JACKET,69.95 EUR,BLACK,8490/760/800,"Bomber jacket with a high collar and long sleeves with tabs. Featuring front welt pockets, an elasticated hem, contrast faux fur inside, a zip-up front and snap buttons.",https://static.zara.net/assets/public/3712/b78c/14b74450b584/063f63fb3f2a/08490760800-e1/08490760800-e1.jpg?ts=1763050038887&w=4800,JACKETS
https://www.zara.com/es/en/100-suede-leather-jacket-with-pockets-p04341780.html,100% SUEDE LEATHER JACKET WITH POCKETS,149.00 EUR,BLUE,4341/780/407,Jacket with a main fabric made of 100% suede leather. Featuring a high neck and long sleeves with buttoned cuffs. Welt pockets on the front and flap pockets on the chest. Elasticated hem. Inner lining. Front zip fastening with a snap-button placket.,https://static.zara.net/assets/public/b3a2/6d0d/02484d18b739/612dd6a34330/04341780407-e1/04341780407-e1.jpg?ts=1763481583427&w=4800,JACKETS
https://www.zara.com/es/en/limited-edition-zw-collection-leather-bomber-jacket-p03322240.html,LIMITED EDITION ZW COLLECTION LEATHER BOMBER JACKET,349.00 EUR,BLACK,3322/240/800,ZARA WOMAN COLLECTION  Bomber jacket made from 100% leather. Featuring a high collar and long sleeves with elasticated cuffs. Front pockets. Matching elasticated trims. Front zip fastening.,https://static.zara.net/assets/public/b29b/3d0e/8da743138267/d638e094dfac/03322240800-e1/03322240800-e1.jpg?ts=1758795909858&w=4800,JACKETS
https://www.zara.com/es/en/suede-leather-jacket-with-pockets-zw-collection-limited-edition-p02969042.html,SUEDE LEATHER JACKET WITH POCKETS ZW COLLECTION LIMITED EDITION,129.00 EUR,KHAKI,2969/042/505,ZARA WOMAN COLLECTION  Jacket made from 100% suede leather. Lapel collar and long sleeves. Front patch pockets. Inner lining. Front button fastening.,https://static.zara.net/assets/public/68ac/0b47/c14f437ca999/f2836ce0e03d/02969042505-e1/02969042505-e1.jpg?ts=1763465001606&w=4800,JACKETS
https://www.zara.com/es/en/reversible-double-faced-jacket-p08490744.html,REVERSIBLE DOUBLE-FACED JACKET,59.95 EUR,ECRU,8490/744/712,Reversible jacket with a high collar and long sleeves. Welt pockets on the front. Combined faux fur and faux suede fabric. Front button fastening.,https://static.zara.net/assets/public/9bac/95a7/365345538a54/02ab659720f2/08490744712-e1/08490744712-e1.jpg?ts=1763050037514&w=4800,JACKETS
https://www.zara.com/es/en/crossover-faux-fur-jacket-p01255884.html,DOUBLE-BREASTED FAUX FUR JACKET,49.95 EUR,ECRU,1255/884/712,"Jacket featuring a high neck and long sleeves, with concealed side seam pockets, a tonal inner lining and double-breasted button fastening on the front.",https://static.zara.net/assets/public/0732/fd09/30654221bcde/a56eab0d5288/01255884712-e1/01255884712-e1.jpg?ts=1764924318592&w=4800,JACKETS
https://www.zara.com/es/en/100-leather-bomber-jacket-p08073253.html,100% LEATHER BOMBER JACKET,99.95 EUR,KHAKI,8073/253/505,"100% leather bomber jacket. Featuring a lapel collar, long sleeves, front patch pockets with flaps and snap buttons, and a concealed zip and snap-button fastening.",https://static.zara.net/assets/public/6c1a/1fc1/0415483e9620/0af8d519cb9b/08073253505-e1/08073253505-e1.jpg?ts=1758644644015&w=4800,JACKETS
https://www.zara.com/es/en/faux-leather-bomber-jacket-p06318253.html,FAUX LEATHER BOMBER JACKET,49.95 EUR,DARK BROWN,6318/253/716,Bomber jacket with a quilted lining. Lapel collar and long drop-shoulder sleeves. Front pockets. Hem finished with inner elastic. Zip-up fastening at the front.,https://static.zara.net/assets/public/4ebc/14e0/e17349b58249/2443af81627e/06318253716-000-e1/06318253716-000-e1.jpg?ts=1765811498778&w=4800,JACKETS
https://www.zara.com/es/en/faux-fur-bomber-jacket-p03046028.html,FAUX FUR BOMBER JACKET,59.95 EUR,ECRU,3046/028/712,Jacket with a lapel collar and long sleeves with cuffs. Front welt pockets. Front zip fastening.,https://static.zara.net/assets/public/01c7/e80d/90704e44a06a/638f2ce6299e/03046028712-e1/03046028712-e1.jpg?ts=1765793608838&w=4800,JACKETS
https://www.zara.com/es/en/faux-leather-high-neck-jacket-p06318025.html,FAUX LEATHER HIGH-NECK JACKET,49.95 EUR,DARK BROWN,6318/025/716,Jacket featuring a high collar and long sleeves with shoulder tabs. Front pockets. Interior elasticated trims. Front button fastening.,https://static.zara.net/assets/public/0416/b32b/6293419097f3/a13c5f7bd8b9/06318025716-a2/06318025716-a2.jpg?ts=1763988682512&w=1118,JACKETS
https://www.zara.com/es/en/short-faux-leather-jacket-p04749701.html,SHORT FAUX LEATHER JACKET,49.95 EUR,TAUPE GREY,4749/701/832,Short jacket with a high collar. Long sleeves with shoulder tabs. Flap pockets on the front. Front zip fastening and snap buttons concealed by a placket.,https://static.zara.net/assets/public/cee1/c4ce/8e8e46c6862a/74c2b33208f1/04749701832-a2/04749701832-a2.jpg?ts=1763565552896&w=1118,JACKETS
https://www.zara.com/es/en/oversize-blazer-with-contrast-seams-p01255874.html,OVERSIZE BLAZER WITH CONTRAST SEAMS,59.95 EUR,ANTHRACITE GREY,1255/874/807,Oversize blazer with a notched lapel collar and long sleeves with shoulder pads. Featuring false flap pockets on the front. With combined contrast seam detailing. Tonal inner lining. Front button fastening.,https://static.zara.net/assets/public/0356/6d46/96c44a14820f/055e2641e76e/01255874807-e1/01255874807-e1.jpg?ts=1767796035733&w=4800,JACKETS
https://www.zara.com/es/en/double-fabric-striped-oversize-blazer-p01255853.html,OVERSIZE STRIPED DOUBLE FABRIC BLAZER,59.95 EUR,BROWN / ECRU,1255/853/087,Oversize blazer with a notched lapel collar and long sleeves with shoulder pads. Featuring a double fabric detail combined in a matching tone. Front flap pockets and a false welt pocket on the chest. Interior lining. Double-breasted front fastening.,https://static.zara.net/assets/public/3baa/8441/daa64fcfbeda/1c1b929b4d33/01255853087-e1/01255853087-e1.jpg?ts=1767796037930&w=4800,JACKETS
https://www.zara.com/es/en/soft-bomber-jacket-p03046264.html,SOFT BOMBER JACKET,29.95 EUR,BROWN,3046/264/700,"Round neck, long sleeve bomber jacket. Featuring elastic trims, front welt pockets and a front zip fastening.",https://static.zara.net/assets/public/22a5/5934/56224c458962/b622f8626522/03046026700-e1/03046026700-e1.jpg?ts=1766047300266&w=4800,JACKETS
https://www.zara.com/es/en/double-faced-jacket-zw-collection-p03548264.html,DOUBLE-FACED JACKET ZW COLLECTION,79.95 EUR,DARK BROWN,3548/264/716,ZARA WOMAN COLLECTION  Jacket with a high collar and long sleeves. Featuring hidden front pockets in the seam. Tonal faux shearling interior. Front zip fastening.,https://static.zara.net/assets/public/c21e/1c42/24514c448ed6/043c0ab46c41/03548264716-e1/03548264716-e1.jpg?ts=1761203573350&w=4800,JACKETS
https://www.zara.com/es/en/reversible-double-faced-faux-fur-jacket-p03046381.html,REVERSIBLE DOUBLE-FACED FAUX FUR JACKET,59.95 EUR,DARK BROWN,3046/381/716,Jacket featuring a lapel collar and long sleeves. Front pockets. Combined fabric with a faux fur interior and faux suede exterior. Crossover button-up front fastening.,https://static.zara.net/assets/public/e2cd/6aaa/2d0248488317/c3a0269102d7/03046381716-a8/03046381716-a8.jpg?ts=1759838266877&w=1118,JACKETS
https://www.zara.com/es/en/wool-blend-jacket-with-faux-fur-collar-zw-collection-p07522300.html,WOOL BLEND JACKET WITH FAUX FUR COLLAR ZW COLLECTION,89.95 EUR,BEIGE,7522/300/450,ZARA WOMAN COLLECTION  Jacket made from a wool-blend yarn. Lapel collar with detachable faux fur trim. Long sleeves. Front pockets hidden in the seam. Straight hem. Front button fastening.,https://static.zara.net/assets/public/a197/decf/aa754255b1f9/76c17eea5ac3/07522300450-e1/07522300450-e1.jpg?ts=1764603960217&w=4800,JACKETS
https://www.zara.com/es/en/suede-leather-jacket-zw-collection-limited-edition-p02969061.html,SUEDE LEATHER JACKET ZW COLLECTION LIMITED EDITION,129.00 EUR,BROWN,2969/061/700,ZARA WOMAN COLLECTION  Jacket made from 100% suede leather. Lapel collar and long sleeve. Patch pockets on the front. Inner lining. Front button fastening.,https://static.zara.net/assets/public/bab3/d366/b42744e98918/1f8464729197/02969061700-e1/02969061700-e1.jpg?ts=1752509740764&w=4800,JACKETS
https://www.zara.com/es/en/faux-leather-jacket-with-elasticated-waist-p04387556.html,FAUX LEATHER JACKET WITH ELASTICATED WAIST,35.95 EUR,BURGUNDY,4387/556/605,Jacket with a lapel collar and long sleeves. Featuring faux welt pockets on the front and an elasticated waist. Zip-up front.,https://static.zara.net/assets/public/2741/5ec4/cfac4b08af62/0a2fbbde7eaf/04387556605-e1/04387556605-e1.jpg?ts=1764848313823&w=4800,JACKETS
https://www.zara.com/es/en/double-breasted-knit-bomber-jacket-p05536199.html,KNIT DOUBLE-BREASTED BOMBER JACKET,49.95 EUR,BLACK,5536/199/800,High-neck bomber-style jacket with long sleeves. Featuring front welt pockets and a front double-breasted fastening with hidden snap buttons.,https://static.zara.net/assets/public/2c14/3d2c/db80470d9151/e610746e943c/05536199800-e1/05536199800-e1.jpg?ts=1759836113571&w=4800,JACKETS
https://www.zara.com/es/en/zw-collection-leather-effect-jacket-p08491044.html,ZW COLLECTION LEATHER EFFECT JACKET,69.95 EUR,BLACK,8491/044/800,ZARA WOMAN COLLECTION  Jacket with main leather effect fabric. Lapel collar with faux fur application and long sleeves. Front patch pockets with flap. Zip-up front with hidden buttons by a placket.,https://static.zara.net/assets/public/6a2e/205e/1a2e493b948e/9d0983c489bc/08491044800-e1/08491044800-e1.jpg?ts=1767008256518&w=4800,JACKETS
https://www.zara.com/es/en/faux-leather-jacket-with-elasticated-waist-p04387556.html,FAUX LEATHER JACKET WITH ELASTICATED WAIST,35.95 EUR,BURGUNDY,4387/556/605,Jacket with a lapel collar and long sleeves. Featuring faux welt pockets on the front and an elasticated waist. Zip-up front.,https://static.zara.net/assets/public/2741/5ec4/cfac4b08af62/0a2fbbde7eaf/04387556605-e1/04387556605-e1.jpg?ts=1764848313823&w=4800,JACKETS
https://www.zara.com/es/en/soft-zip-up-jacket-p03046265.html,SOFT-FEEL ZIP JACKET,29.95 EUR,BEIGE,3046/265/710,Collared jacket with long sleeves. Front pockets and a front zip fastening.,https://static.zara.net/assets/public/ce4e/7c37/78e74c17982c/9b4e8c9e649b/03046267710-e1/03046267710-e1.jpg?ts=1755006510951&w=4800,JACKETS
https://www.zara.com/es/en/reversible-double-faced-jacket-p03046371.html,REVERSIBLE DOUBLE-FACED JACKET,69.95 EUR,BROWN,3046/371/700,Collared long sleeve jacket. Front pockets. Faux suede and faux shearling fabric detail. Front button fastening.,https://static.zara.net/assets/public/7698/bcfd/d7994cfcb24c/ab99940e1292/03046371700-e1/03046371700-e1.jpg?ts=1759221022178&w=4800,JACKETS
https://www.zara.com/es/en/faux-leather-bomber-jacket-p06318253.html,FAUX LEATHER BOMBER JACKET,49.95 EUR,DARK BROWN,6318/253/716,Bomber jacket with a quilted lining. Lapel collar and long drop-shoulder sleeves. Front pockets. Hem finished with inner elastic. Zip-up fastening at the front.,https://static.zara.net/assets/public/4ebc/14e0/e17349b58249/2443af81627e/06318253716-000-e1/06318253716-000-e1.jpg?ts=1765811498778&w=4800,JACKETS
https://www.zara.com/es/en/soft-bomber-jacket-p03046264.html,SOFT BOMBER JACKET,29.95 EUR,BROWN,3046/264/700,"Round neck, long sleeve bomber jacket. Featuring elastic trims, front welt pockets and a front zip fastening.",https://static.zara.net/assets/public/22a5/5934/56224c458962/b622f8626522/03046026700-e1/03046026700-e1.jpg?ts=1766047300266&w=4800,JACKETS
https://www.zara.com/es/en/zw-collection-faux-leather-bomber-jacket-p02969241.html,ZW COLLECTION FAUX LEATHER BOMBER JACKET,69.95 EUR,TAUPE GREY,2969/241/832,ZARA WOMAN COLLECTION  Bomber jacket in a leather effect fabric. Features a high neck and long sleeves. Front pockets. Puffed hem. Tonal lining. Zip-up front with a placket concealing snap buttons.,https://static.zara.net/assets/public/68a9/cf80/ccec4dcba178/bf41915c796e/02969241832-e1/02969241832-e1.jpg?ts=1760628584255&w=4800,JACKETS
https://www.zara.com/es/en/100-leather-bomber-jacket-zw-collection-p03322041.html,100% LEATHER BOMBER JACKET ZW COLLECTION,349.00 EUR,BROWN,3322/041/700,ZARA WOMAN COLLECTION  Bomber jacket with main fabric made of 100% leather. Featuring a high collar and long sleeves with elastic cuffs. Front pockets. Elasticated hem. Tonal inner lining. Front fastening with a metal zip.,https://static.zara.net/assets/public/0e14/87d2/c3044a3d8491/ed9378627d51/03322041700-e1/03322041700-e1.jpg?ts=1767602819608&w=4800,JACKETS
https://www.zara.com/es/en/reversible-double-faced-faux-fur-jacket-p03046381.html,REVERSIBLE DOUBLE-FACED FAUX FUR JACKET,59.95 EUR,DARK BROWN,3046/381/716,Jacket featuring a lapel collar and long sleeves. Front pockets. Combined fabric with a faux fur interior and faux suede exterior. Crossover button-up front fastening.,https://static.zara.net/assets/public/e2cd/6aaa/2d0248488317/c3a0269102d7/03046381716-a8/03046381716-a8.jpg?ts=1759838266877&w=1118,JACKETS
https://www.zara.com/es/en/100-leather-bomber-jacket-p03046433.html,100% LEATHER BOMBER JACKET,99.95 EUR,NAVY BLUE,3046/433/401,Bomber jacket with main fabric made from 100% leather. Lapel collar and long sleeve. Front patch pockets with flap and snap button. Front fastening with a concealed zip and snap buttons.,https://static.zara.net/assets/public/507d/03eb/6bdb4a22b2a9/ce6ba242bec8/08073054401-e1/08073054401-e1.jpg?ts=1764059481786&w=4800,JACKETS
https://www.zara.com/es/en/oversize-double-breasted-check-blazer-p02036678.html,OVERSIZE DOUBLE-BREASTED CHECK BLAZER,39.95 EUR,BROWN / ECRU,2036/678/087,Loose-fitting blazer with a lapel collar and long sleeves with shoulder pads. Featuring front flap pockets and double-breasted button fastening at the front.,https://static.zara.net/assets/public/09a6/526c/21f04b9692f3/0290b2ffc25f/02036678087-e1/02036678087-e1.jpg?ts=1764242319127&w=4800,JACKETS
https://www.zara.com/es/en/100-leather-bomber-jacket-p08073253.html,100% LEATHER BOMBER JACKET,99.95 EUR,KHAKI,8073/253/505,"100% leather bomber jacket. Featuring a lapel collar, long sleeves, front patch pockets with flaps and snap buttons, and a concealed zip and snap-button fastening.",https://static.zara.net/assets/public/6c1a/1fc1/0415483e9620/0af8d519cb9b/08073253505-e1/08073253505-e1.jpg?ts=1758644644015&w=4800,JACKETS
https://www.zara.com/es/en/100-leather-bomber-jacket-p08073253.html,100% LEATHER BOMBER JACKET,99.95 EUR,KHAKI,8073/253/505,"100% leather bomber jacket. Featuring a lapel collar, long sleeves, front patch pockets with flaps and snap buttons, and a concealed zip and snap-button fastening.",https://static.zara.net/assets/public/6c1a/1fc1/0415483e9620/0af8d519cb9b/08073253505-e1/08073253505-e1.jpg?ts=1758644644015&w=4800,JACKETS
https://www.zara.com/es/en/buttoned-cropped-jacket---the-item-zara-woman-p09023207.html,CROPPED BUTTONED JACKET - THE ITEM ZARA WOMAN,89.95 EUR,BLACK,9023/207/800,"ZARA WOMAN COLLECTION  Cropped high neck, long sleeve jacket. Jetted pockets on the front. Interior lining. Crossover front fastening with metal buttons.",Not available,JACKETS
https://www.zara.com/es/en/buttoned-cropped-jacket---the-item-zara-woman-p09023207.html,CROPPED BUTTONED JACKET - THE ITEM ZARA WOMAN,89.95 EUR,BLACK,9023/207/800,"ZARA WOMAN COLLECTION  Cropped high neck, long sleeve jacket. Jetted pockets on the front. Interior lining. Crossover front fastening with metal buttons.",Not available,JACKETS
